LAMMPS data file via write_data, version 29 Oct 2020, timestep = 117

680 atoms
1 atom types

0.0 41.93 xlo xhi
0.0 41.15 ylo yhi
0.0 50.0 zlo zhi

Masses

1 12.0107

Atoms # charge

600  1 0.0  37.3873  33.2849  6.0000
601  1 0.0  33.8932  34.4952  6.0000
602  1 0.0  35.2908  34.4952  6.0000
603  1 0.0  35.9897  35.7055  6.0000
604  1 0.0  37.3873  35.7055  6.0000
605  1 0.0  33.8932  36.9158  6.0000
606  1 0.0  35.2908  36.9158  6.0000
607  1 0.0  35.9897  38.1261  6.0000
608  1 0.0  37.3873  38.1261  6.0000
609  1 0.0  33.8932  39.3364  6.0000
610  1 0.0  35.2908  39.3364  6.0000
611  1 0.0  35.9897  40.5467  6.0000
612  1 0.0  37.3873  40.5467  6.0000
613  1 0.0  38.0862  0.6069  6.0000
614  1 0.0  39.4838  0.6069  6.0000
615  1 0.0  40.1827  1.8172  6.0000
616  1 0.0  41.5803  1.8172  6.0000
617  1 0.0  38.0862  3.0275  6.0000
618  1 0.0  39.4838  3.0275  6.0000
619  1 0.0  40.1827  4.2378  6.0000
620  1 0.0  41.5803  4.2378  6.0000
621  1 0.0  38.0862  5.4481  6.0000
622  1 0.0  39.4838  5.4481  6.0000
623  1 0.0  40.1827  6.6584  6.0000
624  1 0.0  41.5803  6.6584  6.0000
625  1 0.0  38.0862  7.8687  6.0000
626  1 0.0  39.4838  7.8687  6.0000
627  1 0.0  40.1827  9.0790  6.0000
628  1 0.0  41.5803  9.0790  6.0000
629  1 0.0  38.0862  10.2893  6.0000
630  1 0.0  39.4838  10.2893  6.0000
631  1 0.0  40.1827  11.4996  6.0000
632  1 0.0  41.5803  11.4996  6.0000
633  1 0.0  38.0862  12.7099  6.0000
634  1 0.0  39.4838  12.7099  6.0000
635  1 0.0  40.1827  13.9202  6.0000
636  1 0.0  41.5803  13.9202  6.0000
637  1 0.0  38.0862  15.1305  6.0000
638  1 0.0  39.4838  15.1305  6.0000
639  1 0.0  40.1827  16.3408  6.0000
640  1 0.0  41.5803  16.3408  6.0000
641  1 0.0  38.0862  17.5511  6.0000
642  1 0.0  39.4838  17.5511  6.0000
643  1 0.0  40.1827  18.7614  6.0000
644  1 0.0  41.5803  18.7614  6.0000
645  1 0.0  38.0862  19.9717  6.0000
646  1 0.0  39.4838  19.9717  6.0000
647  1 0.0  40.1827  21.1819  6.0000
648  1 0.0  41.5803  21.1819  6.0000
649  1 0.0  38.0862  22.3922  6.0000
650  1 0.0  39.4838  22.3922  6.0000
651  1 0.0  40.1827  23.6025  6.0000
652  1 0.0  41.5803  23.6025  6.0000
653  1 0.0  38.0862  24.8128  6.0000
654  1 0.0  39.4838  24.8128  6.0000
655  1 0.0  40.1827  26.0231  6.0000
656  1 0.0  41.5803  26.0231  6.0000
657  1 0.0  38.0862  27.2334  6.0000
658  1 0.0  39.4838  27.2334  6.0000
659  1 0.0  40.1827  28.4437  6.0000
660  1 0.0  41.5803  28.4437  6.0000
661  1 0.0  38.0862  29.6540  6.0000
662  1 0.0  39.4838  29.6540  6.0000
663  1 0.0  40.1827  30.8643  6.0000
664  1 0.0  41.5803  30.8643  6.0000
665  1 0.0  38.0862  32.0746  6.0000
666  1 0.0  39.4838  32.0746  6.0000
667  1 0.0  40.1827  33.2849  6.0000
668  1 0.0  41.5803  33.2849  6.0000
669  1 0.0  38.0862  34.4952  6.0000
670  1 0.0  39.4838  34.4952  6.0000
671  1 0.0  40.1827  35.7055  6.0000
672  1 0.0  41.5803  35.7055  6.0000
673  1 0.0  38.0862  36.9158  6.0000
674  1 0.0  39.4838  36.9158  6.0000
675  1 0.0  40.1827  38.1261  6.0000
676  1 0.0  41.5803  38.1261  6.0000
677  1 0.0  38.0862  39.3364  6.0000
678  1 0.0  39.4838  39.3364  6.0000
679  1 0.0  40.1827  40.5467  6.0000
680  1 0.0  41.5803  40.5467  6.0000
